source_file,session,scent,label,gas_trough_d,gas_mean_d,humid_peak_d,humid_mean_d,temp_d,gas_peak_d,gas_range_d,gas_slope,gas_recovery,gas_trough_pct,gas_skew,humid_recovery,humid_std,gas_late_slope,gas_std,time_to_trough
smell_mint_2026-07-02_new1.csv,mint_2026-07-02_new1_t0,mint,fresh_plant,-40.079999999999984,-29.503333333333302,2.220000000000006,1.1799999999999926,-0.18483333333333363,1.6200000000000045,41.69999999999999,-2.5999999999999983,0.3750831669993341,-17.085855571659984,1.8218077850307446,-0.3633633633633648,0.43019375479737837,0.42685205784204777,8.652867861132641,8
smell_mint_2026-07-02_new2.csv,mint_2026-07-02_new2_t0,mint,fresh_plant,-32.49333333333334,-17.40166666666667,5.523333333333333,1.2716666666666683,-0.11400000000001853,1.2066666666666492,33.69999999999999,-1.6499999999999997,0.6036109971276152,-14.251878709903801,0.027671488899216053,-0.7567893783946892,0.8956360247828855,0.14707452725250317,6.37027711764218,6
smell_mint_2026-07-02_new3.csv,mint_2026-07-02_new3_t0,mint,fresh_plant,-78.25000000000009,-53.46666666666678,3.876666666666665,-0.40833333333333854,-0.1993333333333247,5.849999999999909,84.1,-5.235714285714285,0.3810862619808305,-27.56737713581119,2.189616572222487,-1.1281169389509877,1.0827164910538676,0.6288097886540561,15.39219679650121,10
smell_mint_2026-07-03.csv,mint_2026-07-03_t0,mint,fresh_plant,-35.01000000000005,-21.476666666666745,2.1666666666666714,1.2550000000000097,-0.36666666666666003,2.089999999999975,37.10000000000002,-2.2642857142857156,0.5179472531657613,-12.800263244488333,0.8186502076762252,-0.4061538461538464,0.35500782463990194,0.29354838709677117,7.067641442203726,10
smell_mint_2026-07-03_2.csv,mint_2026-07-03_2_t0,mint,fresh_plant,-32.08000000000004,-23.133333333333383,2.4433333333333422,0.5466666666666669,-0.08050000000000068,2.019999999999982,34.10000000000002,-2.32857142857143,0.36596009975062327,-11.312504407927229,2.00215547738041,-0.8567530695770746,0.4370227555733098,0.1781979977753102,6.14080523131038,13
smell_mint_2026-07-03_3.csv,mint_2026-07-03_3_t0,mint,fresh_plant,-78.98999999999995,-61.01499999999993,3.920000000000016,2.3300000000000125,-0.11450000000001381,-2.2899999999999636,76.69999999999999,-3.5357142857142856,0.215048318352534,-27.833961732266804,2.2902610285177105,-0.338435374149657,0.795969011122083,0.6391101223581837,15.215853848316675,35
smell_orange_2026-05-29.csv,orange_2026-05-29_t0,orange,fresh_plant,-20.38000000000001,-16.20000000000001,11.56666666666667,5.234999999999999,-0.06650000000000134,-0.38000000000000966,20.0,-1.2428571428571427,0.17500817795224013,-33.75289831069892,2.8868515689359167,-0.30547550432276693,2.8951966926081014,0.03746384872080138,3.536325776848055,38
smell_orange_2026-05-31.csv,orange_2026-05-31_t0,orange,fresh_plant,-24.90999999999999,-18.861666666666657,10.06333333333334,5.429999999999993,-0.03899999999999437,-0.009999999999990905,24.9,-1.764285714285714,0.30054864177706414,-41.16674929763675,1.8619602371434882,-0.4829413713150046,1.8643735915553217,0.25528364849833196,5.664729816053798,14
smell_orange_2026-06-01.csv,orange_2026-06-01_t0,orange,fresh_plant,-27.563333333333333,-22.648333333333326,11.790000000000013,6.366666666666681,-0.4695000000000036,0.8366666666666731,28.400000000000006,-1.7285714285714289,0.08683033014874825,-41.72258943438115,2.8305784995628382,-0.3228724908114222,2.596174536163203,0.0001557285873196145,6.680764053110493,27
smell_orange_2026-07-16.csv,orange_2026-07-16_t0,orange,fresh_plant,-83.85333333333331,-63.82166666666666,3.3799999999999955,1.7099999999999795,-0.5109999999999957,10.746666666666698,94.60000000000001,-4.371428571428573,0.12402607727778654,-40.57681140718755,2.153755347234851,-0.36489151873767334,0.8616457121887929,0.10780867630700854,16.197041825249723,40
smell_orange_2026-07-16_2.csv,orange_2026-07-16_2_t0,orange,fresh_plant,-36.26666666666665,-28.129999999999967,3.1200000000000188,1.5200000000000102,-0.24516666666667675,4.833333333333343,41.099999999999994,-2.6500000000000017,0.09871323529411725,-20.52830188679245,2.076772657888752,-0.38247863247862846,0.7786740867226382,0.06847608453837717,10.910025460811518,41
smell_orange_2026-07-16_3.csv,orange_2026-07-16_3_t0,orange,fresh_plant,-44.206666666666734,-34.50000000000006,3.2900000000000063,1.8766666666666652,-0.279333333333323,2.2933333333332655,46.5,-2.6285714285714272,0.0683154878600514,-24.84823502960357,1.7883034536122433,-0.3809523809523793,0.7161160675632284,0.01888765294771915,13.452767579779096,23
smell_orange_2026-07-16_4.csv,orange_2026-07-16_4_t0,orange,fresh_plant,-26.26666666666665,-19.168333333333322,5.560000000000002,1.995000000000033,-0.28049999999998576,2.2333333333333485,28.5,-1.9285714285714295,0.26243654822335083,-17.149075081610437,2.072080981562523,-0.7182254196642693,1.1708721820363939,0.13352614015573203,6.994223608728054,17
smell_orange_2026-07-16_5.csv,orange_2026-07-16_5_t0,orange,fresh_plant,-42.843333333333334,-29.345000000000013,6.719999999999999,3.4983333333333206,-0.38916666666665733,2.9566666666666492,45.79999999999998,-2.9142857142857133,0.3751653310511162,-29.096959681253253,1.6065368406617875,-0.45833333333333315,1.449033202594828,0.3044048943270299,10.624852809437982,23
smell_orange_2026-07-16_6.csv,orange_2026-07-16_6_t0,orange,fresh_plant,-21.816666666666663,-8.574999999999989,4.47999999999999,2.0916666666666544,-0.29716666666666924,1.8833333333333258,23.69999999999999,-0.5357142857142857,0.41283422459893027,-14.910582070850891,0.009682564625529713,-0.24702380952381064,1.1495059325157426,-0.25074527252502715,5.604560395090966,56
